dcas_bbl,dcas_hnum,display_hnum,dcas_sname,sname_1b,parcel_name,display_name,agency,primary_use_code,primary_use_text,reviewed
3058450001,,,SHORE ROAD,SHORE ROAD,LEIF ERICSON PARK & SQUARE,LEIF ERICSON PARK AND SQUARE,PARKS,440,PARK,Y
3024720075,3,3,COMMERCIAL STREET,COMMERCIAL STREET,NEWTON BARGE TERMINAL PLGD,NEWTON BARGE TERMINAL PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
2037890021,1075,1075,PUGSLEY AVENUE,PUGSLEY AVENUE,PS 119 & PLAYGROUND (JOP),PS 119 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
3028110001,37,37,ANTHONY STREET,ANTHONY STREET,SGT WILLIAM DOUGHERTY PLGD,SGT WILLIAM DOUGHERTY PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3027590001,320,320,MANHATTAN AVENUE,MANHATTAN AVENUE,PS 132 & PLAYGROUND,PS 132 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5041600052,5,5,KISSAM AVENUE,KISSAM AVENUE,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
3036220023,76,76,LOTT AVENUE,LOTT AVENUE,PS 165 & PLAYGROUND,PS 165 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4003220001,,,VERNON BOULEVAR,VERNON BOULEVAR,RAINEY PARK PLGD,RAINEY PARK PLAYGROUND,PARKS,440,PARK,Y
5023590001,1001,1001,RICHMOND HILL ROAD,RICHMOND HILL ROAD,LA TOURETTE PARK.& GOLF COURSE,LA TOURETTE PARK AND  GOLF COURSE,PARKS,440,PARK,Y
3066400013,1633,1633,EAST    8 STREET,EAST    8 STREET,PS 238 & PLAYGROUND,PS 238 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2059170140,660,660,WEST  236 STREET,WEST  236 STREET,PS 24 & (JOP) PLAYGROUND,PS 24 AND (JOP) PLAYGROUND,PARKS,431,PLAYGROUND,Y
1019880200,500,500,WEST 138 STREET,WEST  138 STREET,PS 192 PLGRD/JACOB SCHIFF,PS 192 PLAYGROUND JACOB SCHIFF,EDUC,430,PLAYGROUND/SPORTS AREA,Y
4063730001,58-15,58-15,136 STREET,136 STREET,PS 120 & PLAYGROUND,PS 120 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3067400025,1100,1100,ELM AVENUE,ELM AVENUE,PS 199 & PLAYGROUND,PS 199 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2030150058,1787,1787,WEST FARMS ROAD,WEST FARMS ROAD,SEC. STATION 92  BX FORCEMENT,SEC. STATION 92  BRONX FORCEMENT,SANIT,1370,SANITATION SECTION STATION,Y
2023240005,502,502,MORRIS AVENUE,MORRIS AVENUE,PS 18 PLGD/PARK.(JOP),PS 18 PLAYGROUND AND PARK (JOINT OPERATED PLAYGROUND),PARKS,431,PLAYGROUND,Y
5010200001,161,161,PARK AVENUE,PARK AVENUE,PS 20 & PLAYGROUND,PS 20 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3074470001,2525,2525,HARING STREET,HARING STREET,PS 286  PLAYGROUND & DIST 22,PS 286  PLAYGROUND AND DIST 22,PARKS,430,PLAYGROUND/SPORTS AREA,Y
2031490042,264-26,264-26,EAST 180 ST,EAST  180 STREET,46 PCT OFF-STREET PARKING,46 PRECINCT OFF-STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
5038930300,,,LINCOLN AVE,LINCOLN AVENUE,FD ROOSEVELT BOARDWALK & BEACH,FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,PARKS,400,RECREATIONAL FACILITY,Y
4097230150,84-15,84-15,143 STREET,143 STREET,PS 117 & PLAYGROUND,PS 117 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2030310010,407,407,EAST 183 STREET,EAST  183 STREET,WEBSTER AVENUE COMMUNITY PLGD,WEBSTER AVENUE COMMUNITY PLAYGROUND,PARKS,431,PLAYGROUND,Y
3062390001,7601,7601,19 AVENUE,19 AVENUE,PS 186 & PLAYGROUND,PS 186 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3015160066,387,387,MARION STREET,MARION STREET,MARION & HOPKINSON PLAYGROUND,MARION AND HOPKINSON PLAYGROUND,PARKS,440,PARK,Y
4100240012,143-26,143-26,101 AVENUE,101 AVENUE,PS 50 & PLAYGROUND,PS 50 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3037940001,392-430,392-430,DUMONT AVENUE,DUMONT AVENUE,VAN DYKE HOUSES I&II PLYGRD/SC,VAN DYKE HOUSES I AND II PLAYGROUND AND SENIOR CENTER,PARKS,431,PLAYGROUND,Y
3086980001,502,502,SURF AVENUE,SURF AVENUE,ASSER LEVY PARK & AQUARIUM,ASSER LEVY PARK AND AQUARIUM,PARKS,450,SPECIAL RECREATIONAL FACILITY - INDOOR,Y
5000060014,100,100,CENTRAL AVENUE,CENTRAL AVENUE,SI FAMILY RESIDENCE CENTER,STATEN ISLAND FAMILY RESIDENCE CENTER,DHS,736,TRANSITIONAL HOUSING - FAMILY,Y
1000730017,,,MARGINAL STREET,MARGINAL STREET,FORMERLY PIERS 19  20 & 21,"FORMERLY PIERS 19, 20 AND 21",DSBS,1530,NO USE-WATERFRONT (ANY AGENCY),Y
4070270029,,,167 STREET,167 STREET,GOETHALS AVE,GOETHALS AVENUE,DCAS,1520,NO USE-VACANT LAND,Y
4036320001,64-02,64-02,CATALPA AVENUE,CATALPA AVENUE,N.Y.C.P.D.104TH PRECINCT,NYPD 104TH PRECINCT STATION HOUSE,NYPD,510,POLICE STATION,Y
3032320051,1305,1305,DEKALB AVE.,DEKALB AVENUE,OLD 83PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
2025170100,,,,,MARTIN LUTHER KING MEMORIAL PK,MARTIN LUTHER KING MEMORIAL PARK,PARKS,440,PARK,Y
2024330001,1020,1020,COLLEGE AVENUE,COLLEGE AVENUE,COLLEGE AVE - E. 165TH ST,COLLEGE AVENUE - E. 165TH ST,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3011880001,976,976,PRESIDENT STREET,PRESIDENT STREET,CLARA BARTON HS & PS 241,CLARA BARTON HS AND PS 241,EDUC,200,EDUCATIONAL FACILITY,Y
2041420014,1496,1496,BENSON STREET,BENSON STREET,WESTCHESTER AVE IRT YARD,WESTCHESTER AVENUE IRT YARD,NYCTA,863,TRANSIT YARD,Y
1017330017,2230,2230,FIFTH AVENUE,FIFTH AVENUE,PS 197 & H. BENNETT PLGD (JOP),PS 197 AND H. BENNETT PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
1013530050,,,A NEW STREET,A NEW STREET,L.U.W. BET E 41 ST & 42 STS,L.U.W. BET E 41 ST AND 42 STS,DSBS,1530,NO USE-WATERFRONT (ANY AGENCY),Y
4005230002,Dec-35,Dec-35,35 AVENUE,35 AVENUE,RAVENSWOOD HOUSES & SENIOR CTR,RAVENSWOOD HOUSES AND SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4022640065,,,75 AVENUE,75 AVENUE,TRIANGLE BTWN 75TH AVE  112ST,TRIANGLE BETWEEN 75TH AVENUE  AND 112ST,DOT,880,ROAD/HIGHWAY,Y
4017560025,34-74,34-74,113 STREET,113 STREET,PS 143  MINI-SCHOOL & PLAYGRND,PS 143  MINI-SCHOOL AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
3033140001,95-95,95-95,GROVE STREET,GROVE STREET,PS 75 & PLAYGROUND & MINI SCH,PS 75 AND PLAYGROUND AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
2025130050,1144,1144,NELSON AVENUE,NELSON AVENUE,HIGHBRIDGE REHABS (NELSON AVE),HIGHBRIDGE REHAB (NELSON AVENUE),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2031940050,2081-83,2081-83,DAVIDSON AVENUE,DAVIDSON AVENUE,DAVIDSON AVE COMM PLAYGROUND,DAVIDSON AVENUE COMMUNITY  PLAYGROUND,PARKS,431,PLAYGROUND,Y
1018750057,244,244,WEST  104 STREET,WEST  104 STREET,REHAB PROGRAM  DOUGLASS REHABS,REHAB PROGRAM  DOUGLASS REHAB,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
4158240300,,,BEACH 32 STREET,BEACH   32 STREET,ROCKAWAY BEACH & BOARDWALK,ROCKAWAY BEACH AND BOARDWALK,PARKS,462,BEACH,Y
4118820001,129-15,129-15,150 STREET,150 STREET,PS 124 & PLAYGROUND,PS 124 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5000510001,,,RICHMOND TERRACE,RICHMOND TERRACE,RICHMOND TERR.HSES&SENIOR CNTR,RICHMOND TERRACE HOUSES AND SENIOR CENTER,PARKS,431,PLAYGROUND,Y
3081560001,107-23,107-23,FARRAGUT ROAD,FARRAGUT ROAD,CARGEX BKLYN LIMITED PARTNERS,CARGEX BROOKLYN LIMITED PARTNERS,DCAS,1900,IN USE-TENANTED,Y
3045300001,757,757,WORTMAN AVENUE,WORTMAN AVENUE,PS 224 & PLAYGROUND (JOP),PS 224 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3032320036,92,92,CEDAR STREET,CEDAR STREET,OLD 83 PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
2036410001,800,800,TAYLOR AVENUE,TAYLOR AVENUE,PS 100 & PLAYGROUND  (JOP),PS 100 AND PLAYGROUND  (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
2022720005,528,528,EAST 146 STREET,EAST  146 STREET,DR.BETANCES 4 & 5 HOUSES,BETANCES IV AND V HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3070530014,2947,2947,WEST   28 STREET,WEST   28 STREET,CONEY ISLAND I (SITES 4 & 5),CONEY ISLAND I (SITES 4 AND 5),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
5038330003,,,FR CAPODANNO BLVD,FR CAPODANNO BOULEVARD,FD ROOSEVELT BOARDWALK & BEACH,FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,PARKS,400,RECREATIONAL FACILITY,Y
3033310025,1165-75,1165-75,GATES AVENUE,GATES AVENUE,ELC 9 & ROUNDTABLE SENIOR CTR,ELC 9 AND ROUNDTABLE SENIOR CENTER,EDUC,751,DAY CARE CENTER,Y
3008190001,5600,5600,1 AVENUE,1 AVENUE,BKLYN WHOLESALE MEAT MRKT/BFI,BROOKLYN WHOLESALE MEAT MRKT/BFI,FIRE,120,AGENCY OFFICE,Y
5047920084,103,103,TARLTON STREET,TARLTON STREET,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
5038790002,,,HINCHCLIFF AVE,HINCHCLIFF AVENUE,FD ROOSEVELT BOARDWALK & BEACH,FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,PARKS,400,RECREATIONAL FACILITY,Y
1004050024,532-42,532-42,EAST   12 STREET,EAST   12 STREET,JOSEPH C SAUER PLGD,JOSEPH C SAUER PLAYGROUND,PARKS,440,PARK,Y
5005450110,100,100,TOMPKINS AVENUE,TOMPKINS AVENUE,PS 14 PLGD R-61,PS 14 PLAYGROUND R-61,EDUC,211,ELEMENTARY SCHOOL,Y
3017950071,625,625,GREENE AVENUE,GREENE AVENUE,79 PCT OFF-STREET PARKING,79 PRECINCT OFF-STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
5054110040,,,HYLAN BLVD,HYLAN BOULEVARD,RICHMOND AVE SEWAGE PUMPING,RICHMOND AVENUE SEWAGE PUMPING,DEP,1123,PUMPING STATION,Y
1017710010,115,115,EAST 122 STREET,EAST  122 STREET,PARK AVE E.122&123 ST HOUSES,PARK AVENUE E.122 AND 123 ST HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2031690026,2116,2116,MORRIS AVENUE,MORRIS AVENUE,WALTON AVE AB PARK,WALTON AVENUE AB PARK,PARKS,440,PARK,Y
3046060025,905,905,WINTHROP STREET,WINTHROP STREET,JHS 232 & PLAYGROUND,JHS 232 AND PLAYGROUND,EDUC,212,INTERMEDIATE SCHOOL,Y
1021360235,99,99,FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,FORT WASHINGTON AVE REHAB,FORT WASHINGTON AVENUE REHAB,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
1020160010,,,,,7TH AVE & 149TH CONTROL ROOM,7TH AVENUE AND 149TH CONTROL ROOM,NYCTA,860,TRANSIT FACILITY,Y
3072660249,,,SURF AVENUE,SURF AVENUE,BMT STILLWELL AVE. STATION,BMT STILLWELL AVENUE STATION,NYCTA,890,OTHER TRANSPORTATION FACILITY,Y
3027120001,466,466,LEONARD STREET,LEONARD STREET,JHS 126 & PLAYGROUND,JHS 126 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
2024190025,319,319,EAST 159 STREET,EAST  159 STREET,EMS STAION 55 PARKING,EMS STATION 55 PARKING,HPD,1500,NO USE,Y
4093380086,8727,8727,130 STREET,130 STREET,IND  RTE 131-D QNS.LN.RT 133,IND  RTE 131-D QUEENS.LN.RT 133,NYCTA,861,TRANSIT WAY,Y
3037290010,185,185,POWELL STREET,POWELL STREET,E BKLYN INDUSTRIAL INCUBATOR,E BROOKLYN INDUSTRIAL INCUBATOR,EDC,1900,IN USE-TENANTED,Y
2028940001,1320,1320,WEBSTER AVENUE,WEBSTER AVENUE,B. BUTLER HSES/WM HODSON SC,B. BUTLER HOUSES/WM HODSON SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3021750060,571,571,WYTHE AVENUE,WYTHE AVENUE,TAYLOR ST WYTHE AVE HOUSES,TAYLOR ST WYTHE AVENUE HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3032450042,137,137,STOCKHOLM STREET,STOCKHOLM STREET,OLD 83 PCT OFF STREET PARKING,OLD 83 PRECINCT OFF STREET PARKING,NYPD,1020,OUTDOOR PARKING,Y
4087310004,81-14,81-14,257 STREET,257 STREET,JHS 172 & PLAYGROUND,JHS 172 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3065940001,7331,7331,BAY PARKWAY,BAY PARKWAY,BEALIN SQUARE & SETH LOW PLGD,BEALIN SQUARE AND SETH LOW PLAYGROUND,PARKS,440,PARK,Y
1001210001,1,1,CENTRE STREET,CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DAVID N. DINKINS MANHATTAN MUNICIPAL BUILDING,DEP,100,OFFICE,Y
5047910056,51,51,FOX BEACH AVENUE,FOX BEACH AVENUE,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
1001710031,60,60,LAFAYETTE STREET,LAFAYETTE STREET,FIELD OFFICE-MN FAMILY CT DIVN,FIELD OFFICE-MANHATTAN FAMILY COURT DIVISION,HRA,100,OFFICE,Y
1000740020,8,8,FULTON STREET,FULTON STREET,S ST. CPORT/BURLING SLIP/PLGRD,SOUTH STREET SEAPORT/BURLING SLIP/PLAYGROUND,EDC,1900,IN USE-TENANTED,Y
4004700100,40-01,40-01,10 STREET,10 STREET,QUEENSBRIDGE HOUSES & LIBRARY,QUEENSBRIDGE HOUSES AND LIBRARY,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
2025160051,1181,1181,NELSON AVENUE,NELSON AVENUE,HIGHBRIDGE DCC& SENIOR CENTER,HIGHBRIDGE DCC AND  SENIOR CENTER,EDUC,751,DAY CARE CENTER,Y
2037180001,1011-25,1011-25,MORRISON AVENUE,MORRISON AVENUE,JHS 123 MINI-SCHL & PLAYGROUND,JHS 123 MINI-SCHL AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5066130001,100,100,LUTEN AVENUE,LUTEN AVENUE,TOTTENVILLE HS & AF,TOTTENVILLE HIGH SCHOOL AND ATHLETIC FIELD,EDUC,213,ACADEMIC HIGH SCHOOL,Y
4124060182,,,116 AVENUE,116 AVENUE,ROY WILKINS-SOUTHERN QNS. PARK,ROY WILKINS SOUTHERN QUEENS PARK,PARKS,442,COMMUNITY PARK,Y
2024680001,851,851,GRAND CONCOURSE,GRAND CONCOURSE,BX SUPREME COUNTY COURTHOUSE,BRONX SUPREME COUNTY COURTHOUSE,OCA,1210,COURTHOUSE,Y
4014210040,9101,9101,NORTHERN BOULEVARD,NORTHERN BOULEVARD,115TH POLICE PCT PARKING,115TH POLICE PRECINCT PARKING,NYPD,1020,OUTDOOR PARKING,Y
1015240064,112,112,EAST   96 STREET,EAST   96 STREET,96TH ST REGIONAL BRANCH LIBR,96TH ST REGIONAL BRANCH LIBRARY,NYPL,332,BRANCH LIBRARY,Y
2025140077,125,125,WEST 166 STREET,WEST  166 STREET,HIGHBRIDGE REHABS(ANDERSON AVE,HIGHBRIDGE REHAB (ANDERSON AVENUE),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
3006250002,448,448,HAMILTON AVENUE,HAMILTON AVENUE,HAMILTON AVE. ASPHALT PLANT,HAMILTON AVENUE ASPHALT PLANT,SANIT,1133,SOLID WASTE TRANSFER STATION,Y
2023140030,257,257,ALEXANDER AVENUE,ALEXANDER AVENUE,N.Y.C.P.D. 40TH PRECINCT,NYPD 40TH PRECINCT,NYPD,510,POLICE STATION,Y
3057020001,1031,1031,59 STREET,59 STREET,PS 105 & PLAYGROUND,PS 105 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2029890011,1566,1566,HOE AVENUE,HOE AVENUE,EAST 173RD ST.-VYSE AVE,EAST 173RD STREET - VYSE AVENUE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
5021650065,,,SOUTH AVENUE,SOUTH AVENUE,TELEPORT LEASE TO PORT AUTH,TELEPORT LEASE TO PORT AUTHORITY,EDC,1900,IN USE-TENANTED,Y
4101250033,106-44,106-44,159 STREET,159 STREET,SOUTH JAMAICA 1 HOUSES & SNR C,SOUTH JAMAICA 1 HOUSES AND SENIOR CENTER,NYCHA,590,OTHER PUBLIC SAFETY FACILITY,Y
4068340001,75-02,75-02,162 STREET,162 STREET,PS 154 & PLAYGROUND (JOP),PS 154 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
5047910087,,,FOX LANE,FOX LANE,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
3047950016,720,720,EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,REID HSES/CHRSTPHR BLENMAN SC,WILLIAM REID APARTMENTS AND CHRISTOPHER C BLENMAN SENIOR CENTER,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
5021650170,10,10,TELEPORT DRIVE,TELEPORT DRIVE,TELEPORT LEASE TO PORT AUTH,TELEPORT LEASE TO PORT AUTHORITY,EDUC,200,EDUCATIONAL FACILITY,Y
3035180001,155,155,AMBOY STREET,AMBOY STREET,JES GOOD REWARDS CHILDRENS GDN,JES GOOD REWARDS CHILDRENS GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3013100001,421,421,EMPIRE BOULEVARD,EMPIRE BOULEVARD,N.Y.C.P.D. 71ST PRECINCT,NYPD 71ST PRECINCT,NYPD,510,POLICE STATION,Y
4067890001,70-10,70-10,164 STREET,164 STREET,PS 200 & PLAYGROUND (JOP),PS 200 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3017930007,1037-35,1037-35,BEDFORD AVENUE,BEDFORD AVENUE,CLIFTON PL MEMORIAL PK & GARD,CLIFTON PL MEMORIAL PARK AND GARDEN,PARKS,472,COMMUNITY GARDEN,Y
3023400014,,,,,NORTH 5TH STREET PIER & PARK,NORTH 5TH STREET PIER AND PARK,PARKS,440,PARK,Y
1009810002,382,382,ASSER LEVY PLACE,ASSER LEVY PLACE,ASSER LEVY RECREATION CTR & PK,ASSER LEVY RECREATION CENTER AND PARK,PARKS,400,RECREATIONAL FACILITY,Y
4114030001,138-30,138-30,LAFAYETTE STREET,LAFAYETTE STREET,JHS 202 & PLAYGROUND (JOP),JHS 202 AND PLAYGROUND (JOP),EDUC,212,INTERMEDIATE SCHOOL,Y
5080280056,116,116,MAIN STREET,MAIN STREET,N.Y.C.P.D. 123RD PRECINCT,NYPD 123RD PRECINCT,NYPD,510,POLICE STATION,Y
1011580040,270,270,WEST   70 STREET,WEST   70 STREET,PS 199 & PLAYGROUND (JOP),PS 199 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
1020890039,606,606,WEST  143 STREET,WEST  143 STREET,BROADWAY AND W. 143 ST. SUBSTA,BROADWAY AND W. 143 ST. SUBSTATION,NYCTA,862,TRANSIT SUBSTATION,Y
3034270011,84,84,SCHAEFFER STREET,SCHAEFFER STREET,PS 45.& PLAYGROUND (JOP),PS 45. AND  PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
5047930072,114,114,TARLTON STREET,TARLTON STREET,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
5021650190,,,SOUTH AVENUE,SOUTH AVENUE,TELEPORT LEASE TO PORT AUTH,TELEPORT LEASE TO PORT AUTHORITY,EDC,1900,IN USE-TENANTED,Y
5038680002,,,FR CAPODANNO BOULEVARD,FR CAPODANNO BOULEVARD,FD ROOSEVELT BOARKWALK & BEACH,FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,PARKS,400,RECREATIONAL FACILITY,Y
1001210001,1,1,CENTRE STREET,CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DAVID N. DINKINS MANHATTAN MUNICIPAL BUILDING,CIVIL,100,OFFICE,Y
2059170140,660,660,WEST  236 STREET,WEST  236 STREET,PS 24 & (JOP) PLAYGROUND,PS 24 AND (JOP) PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3017010001,1700,1700,FULTON STREET,FULTON STREET,BOYS & GIRLS HS & PLAYGROUND,BOYS AND GIRLS HS & PLAYGROUND,EDUC,213,ACADEMIC HIGH SCHOOL,Y
3038050023,447,447,SHEFFIELD AVENUE,SHEFFIELD AVENUE,URBAN STRATEGIES DCC PLAYLOT,URBAN STRATEGIES DCC PLAYGROUND,EDUC,434,ACCESSORY PLAY AREA,Y
2041330023,,,COOPER AVENUE,COOPER AVENUE,WESTCHESTER AVE IRT YARD,WESTCHESTER AVENUE IRT YARD,NYCTA,863,TRANSIT YARD,Y
4114030001,138-30,138-30,LAFAYETTE STREET,LAFAYETTE STREET,JHS 202 & PLAYGROUND (JOP),JHS 202 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
1004470047,321,321,EAST    5 STREET,EAST    5 STREET,N.Y.C.P.D. 9TH PRECINCT,NYPD 9TH PRECINCT,NYPD,510,POLICE STATION,Y
2022690021,545,545,EAST  142 STREET,EAST  142 STREET,SEGUNDO RUIZ BELVIS D&TC,SEGUNDO RUIZ BELVIS D AND TC,HHC,630,AMBULATORY HEALTH FACILITY,Y
4093210001,89-30,89-30,114 STREET,114 STREET,RICHMOND HILL HS & PLAYGROUND,RICHMOND HILL HS AND PLAYGROUND,EDUC,213,ACADEMIC HIGH SCHOOL,Y
1001210001,1,1,CENTRE STREET,CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DAVID N. DINKINS MANHATTAN MUNICIPAL BUILDING,DCAS,100,OFFICE,Y
3056030001,4305,4305,FT HAMILTON PARKWAY,FT HAMILTON PARKWAY,PS 131 & PLAYGROUND,PS 131 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4052560001,171-11,171-11,35 AVENUE,35 AVENUE,PS 32 & PLAYGROUND (JOP),PS 32 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
1001210001,1,1,CENTRE STREET,CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DAVID N. DINKINS MANHATTAN MUNICIPAL BUILDING,FINAN,120,AGENCY OFFICE,Y
2053680001,3000,3000,EAST TREMONT AVENUE,EAST TREMONT AVENUE,HERBERT LEHMAN HS & ATHL FIELD,HERBERT LEHMAN HS AND ATHLETIC FIELD,EDUC,217,EARLY CHILDHOOD CENTER,Y
3023320034,,,,,NORTH 5TH STREET PIER & PARK,NORTH 5TH STREET PIER AND PARK,PARKS,440,PARK,Y
5063320061,859-61,859-61,HUGUENOT AVENUE,HUGUENOT AVENUE,FUTURE 123 PCT SITE,FUTURE 123 PRECINCT SITE,NYPD,1520,NO USE-VACANT LAND,Y
2030580045,531,531,EAST 188 STREET,EAST  188 STREET,COLUMBUS SQUARE/IS 45 PLAYGRND,COLUMBUS SQUARE/IS 45 PLAYGROUND,EDUC,434,ACCESSORY PLAY AREA,Y
5050670150,,,FAIRLAWN AVENUE,FAIRLAWN AVENUE,BED OF FAIRLAWN AVE,BED OF FAIRLAWN AVENUE,DOT,1530,NO USE-WATERFRONT (ANY AGENCY),Y
4099860073,91-24,91-24,146 STREET,146 STREET,ARCHER AVE. STATION PLZA STG1,ARCHER AVENUE STATION PLZA STG1,DOT,1510,NO USE-NON RESIDENTIAL STRUCTURESE,Y
3036370059,,,THATFORD STREET,THATFORD STREET,IS 275/OSBORN/CHESTER PLGD,IS 275/OSBORN/CHESTER PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3081600002,9035,9035,GLENWOOD ROAD,GLENWOOD ROAD,PS 114  & PLAYGROUND,PS 114  AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3040530121,1054,1054,SUTTER AVENUE,SUTTER AVENUE,OFF STREET PARKING FOR 75PCT,OFF STREET PARKING FOR 75 PRECINCT,NYPD,1020,OUTDOOR PARKING,Y
4161120001,245,245,BEACH   79 STREET,BEACH   79 STREET,PS 183 & PLAYGROUND.(JOP),PS 183 AND PLAYGROUND.(JOP),EDUC,211,ELEMENTARY SCHOOL,Y
5047920082,107,107,TARLTON STREET,TARLTON STREET,SI LEVEE PROJECT PHASE 2,STATEN ISLAND LEVEE PROJECT PHASE 2,PARKS,471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,Y
3020390002,51,51,SAINT EDWARDS STREET,SAINT EDWARDS STREET,PS 67 & PLAYGROUND,PS 67 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3055820002,,,NEW UTRECHT AVE,NEW UTRECHT AVENUE,BMT W. END LINE & 9TH AVE STA,BMT W. END LINE AND 9TH AVENUE STATION,NYCTA,861,TRANSIT WAY,Y
5041600359,91,91,KISSAM AVENUE,KISSAM AVENUE,SI LEVEE PROJECT PHASE 1,STATEN ISLAND LEVEE PROJECT PHASE 1,PARKS,470,OPEN SPACE,Y
2056300037,,,,,HAWKINS SITTING AREA/CTY IS PK,HAWKINS SITTING AREA/CITY ISLAND PARK,PARKS,411,NEIGHBORHOOD SITTING AREA,Y
