OBJECTID,boro,bctcb2020,cenblock20
15517,Brooklyn,30730001001,360471000000000
15518,Brooklyn,30730001002,360471000000000
15519,Brooklyn,30730001003,360471000000000
15520,Brooklyn,30730001004,360471000000000
15521,Brooklyn,30730001006,360471000000000
15522,Brooklyn,30730002003,360471000000000
15523,Brooklyn,30730002004,360471000000000
15524,Brooklyn,30732001000,360471000000000
15525,Brooklyn,30732001002,360471000000000
15526,Brooklyn,30732001003,360471000000000
15527,Brooklyn,30732001004,360471000000000
15528,Brooklyn,30732001005,360471000000000
15529,Brooklyn,30732001006,360471000000000
15530,Brooklyn,30732002000,360471000000000
15531,Brooklyn,30732002005,360471000000000
15532,Brooklyn,30734001000,360471000000000
15533,Brooklyn,30734001001,360471000000000
15534,Brooklyn,30734001002,360471000000000
15535,Brooklyn,30734002000,360471000000000
15536,Brooklyn,30734002002,360471000000000
15537,Brooklyn,30736001001,360471000000000
15538,Brooklyn,30736001002,360471000000000
15539,Brooklyn,30736001003,360471000000000
15540,Brooklyn,30736002000,360471000000000
15541,Brooklyn,30736002002,360471000000000
15542,Brooklyn,30736002003,360471000000000
15543,Brooklyn,30736003000,360471000000000
15544,Brooklyn,30736003001,360471000000000
15545,Brooklyn,30736003002,360471000000000
15546,Brooklyn,30736003003,360471000000000
15547,Brooklyn,30736003004,360471000000000
15548,Brooklyn,30738001000,360471000000000
15549,Brooklyn,30738001001,360471000000000
15550,Brooklyn,30738001002,360471000000000
15551,Brooklyn,30738001003,360471000000000
15552,Brooklyn,30738003000,360471000000000
15553,Brooklyn,30738003001,360471000000000
15554,Brooklyn,30738003002,360471000000000
15555,Brooklyn,30738003003,360471000000000
15556,Brooklyn,30740001000,360471000000000
15557,Brooklyn,30740001001,360471000000000
15558,Brooklyn,30740001002,360471000000000
15559,Brooklyn,30740001003,360471000000000
15560,Brooklyn,30740001004,360471000000000
15561,Brooklyn,30740002000,360471000000000
15562,Brooklyn,30740002001,360471000000000
15563,Brooklyn,30740002002,360471000000000
15564,Brooklyn,30740002003,360471000000000
15565,Brooklyn,30740002004,360471000000000
15566,Brooklyn,30740002005,360471000000000
15567,Brooklyn,30742001000,360471000000000
15568,Brooklyn,30742001002,360471000000000
15569,Brooklyn,30742001003,360471000000000
15570,Brooklyn,30742001004,360471000000000
15571,Brooklyn,30742001005,360471000000000
15572,Brooklyn,30742002000,360471000000000
15573,Brooklyn,30742002001,360471000000000
15574,Brooklyn,30742002002,360471000000000
15575,Brooklyn,30744001000,360471000000000
15576,Brooklyn,30744001001,360471000000000
15577,Brooklyn,30744001002,360471000000000
15578,Brooklyn,30744001003,360471000000000
15579,Brooklyn,30744002001,360471000000000
15580,Brooklyn,30744002002,360471000000000
15581,Brooklyn,30744002003,360471000000000
15582,Brooklyn,30746001002,360471000000000
15583,Brooklyn,30746001003,360471000000000
15584,Brooklyn,30746001005,360471000000000
15585,Brooklyn,30746001006,360471000000000
15586,Brooklyn,30746002002,360471000000000
15587,Brooklyn,30746002003,360471000000000
15588,Brooklyn,30746002004,360471000000000
15589,Brooklyn,30746002005,360471000000000
15590,Brooklyn,30746002006,360471000000000
15591,Brooklyn,30746002007,360471000000000
15592,Brooklyn,30748001000,360471000000000
15593,Brooklyn,30748001001,360471000000000
15594,Brooklyn,30748001002,360471000000000
15595,Brooklyn,30748001003,360471000000000
15596,Brooklyn,30748001004,360471000000000
15597,Brooklyn,30748001005,360471000000000
15598,Brooklyn,30748002000,360471000000000
15599,Brooklyn,30748002001,360471000000000
15600,Brooklyn,30750001000,360471000000000
15601,Brooklyn,30750001001,360471000000000
15602,Brooklyn,30750001002,360471000000000
15603,Brooklyn,30750001003,360471000000000
15604,Brooklyn,30750002000,360471000000000
15605,Brooklyn,30750002001,360471000000000
15606,Brooklyn,30750002002,360471000000000
15607,Brooklyn,30752001000,360471000000000
15608,Brooklyn,30752001001,360471000000000
15609,Brooklyn,30752001002,360471000000000
15610,Brooklyn,30752001003,360471000000000
15611,Brooklyn,30752001004,360471000000000
15612,Brooklyn,30752001005,360471000000000
15613,Brooklyn,30752001006,360471000000000
15614,Brooklyn,30752001007,360471000000000
15615,Brooklyn,30754001001,360471000000000
15616,Brooklyn,30754001002,360471000000000
15617,Brooklyn,30754001003,360471000000000
15618,Brooklyn,30754002000,360471000000000
15619,Brooklyn,30754002001,360471000000000
15620,Brooklyn,30754002002,360471000000000
15621,Brooklyn,30754002003,360471000000000
15622,Brooklyn,30756001000,360471000000000
15623,Brooklyn,30756001001,360471000000000
15624,Brooklyn,30756001002,360471000000000
15625,Brooklyn,30756001003,360471000000000
15626,Brooklyn,30756001005,360471000000000
15627,Brooklyn,30756002000,360471000000000
15628,Brooklyn,30756002001,360471000000000
15629,Brooklyn,30756002002,360471000000000
15630,Brooklyn,30756002003,360471000000000
15631,Brooklyn,30758001000,360471000000000
15632,Brooklyn,30758001001,360471000000000
15633,Brooklyn,30758001002,360471000000000
15634,Brooklyn,30758001003,360471000000000
15635,Brooklyn,30758001004,360471000000000
15636,Brooklyn,30758001005,360471000000000
15637,Brooklyn,30758001006,360471000000000
15638,Brooklyn,30758001007,360471000000000
15639,Brooklyn,30758002000,360471000000000
15640,Brooklyn,30758002001,360471000000000
15641,Brooklyn,30758002002,360471000000000
15642,Brooklyn,30760001000,360471000000000
15643,Brooklyn,30760001001,360471000000000
15644,Brooklyn,30760001002,360471000000000
15645,Brooklyn,30760001003,360471000000000
15646,Brooklyn,30760002000,360471000000000
15647,Brooklyn,30760002001,360471000000000
15648,Brooklyn,30760002002,360471000000000
15649,Brooklyn,30760003000,360471000000000
15650,Brooklyn,30760003001,360471000000000
15651,Brooklyn,30762001000,360471000000000
15652,Brooklyn,30762001001,360471000000000
15653,Brooklyn,30762001002,360471000000000
15654,Brooklyn,30762002000,360471000000000
15655,Brooklyn,30762002001,360471000000000
15656,Brooklyn,30762002002,360471000000000
15657,Brooklyn,30762003001,360471000000000
15658,Brooklyn,30764001000,360471000000000
15659,Brooklyn,30764002000,360471000000000
15660,Brooklyn,30764003000,360471000000000
15661,Brooklyn,30764003001,360471000000000
15662,Brooklyn,30764003002,360471000000000
15663,Brooklyn,30764003003,360471000000000
15664,Brooklyn,30766001000,360471000000000
15665,Brooklyn,30766001001,360471000000000
15666,Brooklyn,30766001002,360471000000000
15667,Brooklyn,30766001003,360471000000000
15668,Brooklyn,30768001000,360471000000000
15669,Brooklyn,30768001001,360471000000000
15670,Brooklyn,30768001003,360471000000000
15671,Brooklyn,30768001004,360471000000000
15672,Brooklyn,30768001005,360471000000000
15673,Brooklyn,30768001006,360471000000000
15674,Brooklyn,30768001007,360471000000000
15675,Brooklyn,30768001008,360471000000000
15676,Brooklyn,30768001009,360471000000000
15677,Brooklyn,30768001010,360471000000000
15678,Brooklyn,30768002000,360471000000000
15679,Brooklyn,30768002001,360471000000000
15680,Brooklyn,30768002002,360471000000000
15681,Brooklyn,30768002003,360471000000000
15682,Brooklyn,30768002004,360471000000000
15683,Brooklyn,30768002005,360471000000000
15684,Brooklyn,30768002006,360471000000000
15685,Brooklyn,30768002007,360471000000000
15686,Brooklyn,30768003003,360471000000000
15687,Brooklyn,30768003004,360471000000000
15688,Brooklyn,30768003005,360471000000000
15689,Brooklyn,30768003006,360471000000000
15690,Brooklyn,30770001000,360471000000000
15691,Brooklyn,30770001001,360471000000000
15692,Brooklyn,30770002000,360471000000000
15693,Brooklyn,30770002001,360471000000000
15694,Brooklyn,30770002002,360471000000000
15695,Brooklyn,30770002003,360471000000000
15696,Brooklyn,30770002004,360471000000000
15697,Brooklyn,30770002005,360471000000000
15698,Brooklyn,30770002006,360471000000000
15699,Brooklyn,30772001000,360471000000000
15700,Brooklyn,30772001001,360471000000000
15701,Brooklyn,30772001002,360471000000000
15702,Brooklyn,30772001005,360471000000000
15703,Brooklyn,30772002003,360471000000000
15704,Brooklyn,30772002004,360471000000000
15705,Brooklyn,30772002008,360471000000000
15706,Brooklyn,30772002009,360471000000000
15707,Brooklyn,30772002010,360471000000000
15708,Brooklyn,30772002011,360471000000000
15709,Brooklyn,30774001000,360471000000000
15710,Brooklyn,30774001001,360471000000000
15711,Brooklyn,30774001003,360471000000000
15712,Brooklyn,30774001004,360471000000000
15713,Brooklyn,30774002000,360471000000000
15714,Brooklyn,30774002001,360471000000000
15715,Brooklyn,30774002002,360471000000000
15716,Brooklyn,30774002003,360471000000000
15717,Brooklyn,30774002004,360471000000000
15718,Brooklyn,30776001003,360471000000000
15719,Brooklyn,30776002001,360471000000000
15720,Brooklyn,30776002002,360471000000000
15721,Brooklyn,30776003001,360471000000000
15722,Brooklyn,30776003002,360471000000000
15723,Brooklyn,30776003003,360471000000000
15724,Brooklyn,30776003004,360471000000000
15725,Brooklyn,30780001000,360471000000000
15726,Brooklyn,30780001001,360471000000000
15727,Brooklyn,30780001002,360471000000000
15728,Brooklyn,30780001003,360471000000000
15729,Brooklyn,30780002000,360471000000000
15730,Brooklyn,30780002002,360471000000000
15731,Brooklyn,30780002003,360471000000000
15732,Brooklyn,30782001001,360471000000000
15733,Brooklyn,30782001002,360471000000000
15734,Brooklyn,30782001003,360471000000000
15735,Brooklyn,30782001004,360471000000000
15736,Brooklyn,30782002000,360471000000000
15737,Brooklyn,30782002001,360471000000000
15738,Brooklyn,30784001000,360471000000000
15739,Brooklyn,30784001001,360471000000000
15740,Brooklyn,30784001002,360471000000000
15741,Brooklyn,30784001003,360471000000000
15742,Brooklyn,30784002000,360471000000000
15743,Brooklyn,30784002001,360471000000000
15744,Brooklyn,30784002002,360471000000000
15745,Brooklyn,30784002003,360471000000000
15746,Brooklyn,30786011000,360471000000000
15747,Brooklyn,30786011001,360471000000000
15748,Brooklyn,30786011002,360471000000000
15749,Brooklyn,30786012000,360471000000000
15750,Brooklyn,30786012001,360471000000000
15751,Brooklyn,30786012002,360471000000000
15752,Brooklyn,30786021000,360471000000000
15753,Brooklyn,30786022000,360471000000000
15754,Brooklyn,30786022001,360471000000000
15755,Brooklyn,30786022002,360471000000000
15756,Brooklyn,30788011000,360471000000000
15757,Brooklyn,30788011001,360471000000000
15758,Brooklyn,30788012000,360471000000000
15759,Brooklyn,30788012001,360471000000000
15760,Brooklyn,30788012002,360471000000000
15761,Brooklyn,30788021000,360471000000000
15762,Brooklyn,30788021001,360471000000000
15763,Brooklyn,30788021002,360471000000000
15764,Brooklyn,30790011000,360471000000000
15765,Brooklyn,30790011001,360471000000000
15766,Brooklyn,30790011002,360471000000000
15767,Brooklyn,30790011003,360471000000000
15768,Brooklyn,30790021000,360471000000000
15769,Brooklyn,30790021001,360471000000000
15770,Brooklyn,30790021002,360471000000000
15771,Brooklyn,30790022000,360471000000000
15772,Brooklyn,30790022001,360471000000000
15773,Brooklyn,30790023001,360471000000000
15774,Brooklyn,30790023002,360471000000000
15775,Brooklyn,30790023003,360471000000000
15776,Brooklyn,30792011000,360471000000000
15777,Brooklyn,30792011001,360471000000000
15778,Brooklyn,30792011002,360471000000000
15779,Brooklyn,30792011003,360471000000000
15780,Brooklyn,30792011004,360471000000000
15781,Brooklyn,30792011005,360471000000000
15782,Brooklyn,30792011006,360471000000000
15783,Brooklyn,30792011007,360471000000000
15784,Brooklyn,30792021000,360471000000000
15785,Brooklyn,30792021001,360471000000000
15786,Brooklyn,30792021002,360471000000000
15787,Brooklyn,30792021003,360471000000000
15788,Brooklyn,30792021004,360471000000000
15789,Brooklyn,30792021005,360471000000000
15790,Brooklyn,30792022000,360471000000000
15791,Brooklyn,30792022001,360471000000000
15792,Brooklyn,30792022002,360471000000000
15793,Brooklyn,30794001000,360471000000000
15794,Brooklyn,30794001001,360471000000000
15795,Brooklyn,30794001002,360471000000000
15796,Brooklyn,30794001003,360471000000000
15797,Brooklyn,30794001004,360471000000000
15798,Brooklyn,30794001005,360471000000000
15799,Brooklyn,30794001006,360471000000000
15800,Brooklyn,30794001007,360471000000000
15801,Brooklyn,30794001008,360471000000000
15802,Brooklyn,30794002000,360471000000000
15803,Brooklyn,30794002001,360471000000000
15804,Brooklyn,30794002002,360471000000000
15805,Brooklyn,30794002003,360471000000000
15806,Brooklyn,30794002004,360471000000000
15807,Brooklyn,30794003000,360471000000000
15808,Brooklyn,30794003001,360471000000000
15809,Brooklyn,30796011000,360471000000000
15810,Brooklyn,30796011001,360471000000000
15811,Brooklyn,30796011002,360471000000000
15812,Brooklyn,30796012000,360471000000000
15813,Brooklyn,30796012001,360471000000000
15814,Brooklyn,30796021000,360471000000000
15815,Brooklyn,30796021001,360471000000000
15816,Brooklyn,30796022000,360471000000000
15817,Brooklyn,30796022001,360471000000000
15818,Brooklyn,30796022002,360471000000000
15819,Brooklyn,30798011000,360471000000000
15820,Brooklyn,30798012000,360471000000000
15821,Brooklyn,30798012001,360471000000000
15822,Brooklyn,30798012002,360471000000000
15823,Brooklyn,30798022001,360471000000000
15824,Brooklyn,30798023000,360471000000000
15825,Brooklyn,30798023001,360471000000000
15826,Brooklyn,30798023002,360471000000000
15827,Brooklyn,30800001000,360471000000000
15828,Brooklyn,30800001001,360471000000000
15829,Brooklyn,30800002000,360471000000000
15830,Brooklyn,30800002001,360471000000000
15831,Brooklyn,30800003000,360471000000000
15832,Brooklyn,30800003001,360471000000000
15833,Brooklyn,30800003002,360471000000000
15834,Brooklyn,30802001000,360471000000000
15835,Brooklyn,30802001001,360471000000000
15836,Brooklyn,30802001002,360471000000000
15837,Brooklyn,30802002000,360471000000000
15838,Brooklyn,30802002001,360471000000000
15839,Brooklyn,30802002002,360471000000000
15840,Brooklyn,30802003000,360471000000000
15841,Brooklyn,30802003001,360471000000000
15842,Brooklyn,30804001000,360471000000000
15843,Brooklyn,30804001001,360471000000000
15844,Brooklyn,30804001002,360471000000000
15845,Brooklyn,30804002000,360471000000000
15846,Brooklyn,30804002001,360471000000000
15847,Brooklyn,30804003000,360471000000000
15848,Brooklyn,30804003001,360471000000000
15849,Brooklyn,30804003002,360471000000000
15850,Brooklyn,30804003003,360471000000000
15851,Brooklyn,30806001001,360471000000000
15852,Brooklyn,30806001002,360471000000000
15853,Brooklyn,30806001003,360471000000000
15854,Brooklyn,30806001004,360471000000000
15855,Brooklyn,30806001005,360471000000000
15856,Brooklyn,30806002000,360471000000000
15857,Brooklyn,30806002001,360471000000000
15858,Brooklyn,30806002003,360471000000000
15859,Brooklyn,30808001000,360471000000000
15860,Brooklyn,30808001001,360471000000000
15861,Brooklyn,30808001002,360471000000000
15862,Brooklyn,30810001000,360471000000000
15863,Brooklyn,30810001003,360471000000000
15864,Brooklyn,30810001004,360471000000000
15865,Brooklyn,30810002000,360471000000000
15866,Brooklyn,30810002001,360471000000000
15867,Brooklyn,30810002002,360471000000000
15868,Brooklyn,30810002003,360471000000000
15869,Brooklyn,30814001000,360471000000000
15870,Brooklyn,30814001001,360471000000000
15871,Brooklyn,30814001002,360471000000000
15872,Brooklyn,30814001003,360471000000000
15873,Brooklyn,30814001004,360471000000000
15874,Brooklyn,30814001005,360471000000000
15875,Brooklyn,30814002001,360471000000000
15876,Brooklyn,30814002002,360471000000000
15877,Brooklyn,30814002003,360471000000000
15878,Brooklyn,30814002005,360471000000000
15879,Brooklyn,30816001000,360471000000000
15880,Brooklyn,30816001003,360471000000000
15881,Brooklyn,30816001004,360471000000000
15882,Brooklyn,30816001005,360471000000000
15883,Brooklyn,30816002000,360471000000000
15884,Brooklyn,30816002001,360471000000000
15885,Brooklyn,30816002002,360471000000000
15886,Brooklyn,30816002003,360471000000000
15887,Brooklyn,30818001000,360471000000000
15888,Brooklyn,30818001001,360471000000000
15889,Brooklyn,30818002004,360471000000000
15890,Brooklyn,30818003001,360471000000000
15891,Brooklyn,30820001000,360471000000000
15892,Brooklyn,30820001001,360471000000000
15893,Brooklyn,30820002000,360471000000000
15894,Brooklyn,30820003000,360471000000000
15895,Brooklyn,30820003001,360471000000000
15896,Brooklyn,30822001000,360471000000000
15897,Brooklyn,30822002000,360471000000000
15898,Brooklyn,30822003000,360471000000000
15899,Brooklyn,30822004000,360471000000000
15900,Brooklyn,30822004001,360471000000000
15901,Brooklyn,30824001002,360471000000000
15902,Brooklyn,30824002000,360471000000000
15903,Brooklyn,30824002001,360471000000000
15904,Brooklyn,30824003000,360471000000000
15905,Brooklyn,30824003001,360471000000000
15906,Brooklyn,30824003002,360471000000000
15907,Brooklyn,30824003003,360471000000000
15908,Brooklyn,30824003004,360471000000000
15909,Brooklyn,30824004000,360471000000000
15910,Brooklyn,30824004001,360471000000000
15911,Brooklyn,30824004002,360471000000000
15912,Brooklyn,30826001000,360471000000000
15913,Brooklyn,30826001001,360471000000000
15914,Brooklyn,30826001002,360471000000000
15915,Brooklyn,30826002002,360471000000000
15916,Brooklyn,30826002003,360471000000000
15917,Brooklyn,30826002004,360471000000000
15918,Brooklyn,30826002005,360471000000000
15919,Brooklyn,30826003001,360471000000000
15920,Brooklyn,30826003002,360471000000000
15921,Brooklyn,30826003003,360471000000000
15922,Brooklyn,30826003004,360471000000000
15923,Brooklyn,30826003005,360471000000000
15924,Brooklyn,30826004000,360471000000000
15925,Brooklyn,30826004001,360471000000000
15926,Brooklyn,30826004002,360471000000000
15927,Brooklyn,30828001000,360471000000000
15928,Brooklyn,30828001001,360471000000000
15929,Brooklyn,30828001002,360471000000000
15930,Brooklyn,30828002000,360471000000000
15931,Brooklyn,30828002001,360471000000000
15932,Brooklyn,30828002002,360471000000000
15933,Brooklyn,30828002003,360471000000000
15934,Brooklyn,30828002006,360471000000000
15935,Brooklyn,30828003000,360471000000000
15936,Brooklyn,30828003001,360471000000000
15937,Brooklyn,30828003002,360471000000000
15938,Brooklyn,30830001000,360471000000000
15939,Brooklyn,30830001001,360471000000000
15940,Brooklyn,30830001002,360471000000000
15941,Brooklyn,30830002000,360471000000000
15942,Brooklyn,30830002001,360471000000000
15943,Brooklyn,30830002002,360471000000000
15944,Brooklyn,30830002003,360471000000000
15945,Brooklyn,30830002004,360471000000000
15946,Brooklyn,30830003000,360471000000000
15947,Brooklyn,30830004000,360471000000000
15948,Brooklyn,30832001000,360471000000000
15949,Brooklyn,30832001001,360471000000000
15950,Brooklyn,30832001002,360471000000000
15951,Brooklyn,30832001003,360471000000000
15952,Brooklyn,30832002000,360471000000000
15953,Brooklyn,30832002001,360471000000000
15954,Brooklyn,30832002002,360471000000000
15955,Brooklyn,30834001000,360471000000000
15956,Brooklyn,30834002000,360471000000000
15957,Brooklyn,30834002001,360471000000000
15958,Brooklyn,30834002002,360471000000000
15959,Brooklyn,30836001000,360471000000000
15960,Brooklyn,30836001001,360471000000000
15961,Brooklyn,30836001002,360471000000000
15962,Brooklyn,30836001003,360471000000000
15963,Brooklyn,30836002000,360471000000000
15964,Brooklyn,30836002001,360471000000000
15965,Brooklyn,30836002002,360471000000000
15966,Brooklyn,30836002003,360471000000000
15967,Brooklyn,30836002004,360471000000000
15968,Brooklyn,30836002005,360471000000000
15969,Brooklyn,30838001000,360471000000000
15970,Brooklyn,30838001001,360471000000000
15971,Brooklyn,30838001002,360471000000000
15972,Brooklyn,30838001003,360471000000000
15973,Brooklyn,30838002000,360471000000000
15974,Brooklyn,30838002001,360471000000000
15975,Brooklyn,30838002002,360471000000000
15976,Brooklyn,30838002003,360471000000000
15977,Brooklyn,30840001000,360471000000000
15978,Brooklyn,30840001002,360471000000000
15979,Brooklyn,30840002000,360471000000000
15980,Brooklyn,30840002002,360471000000000
15981,Brooklyn,30840002003,360471000000000
15982,Brooklyn,30846001000,360471000000000
15983,Brooklyn,30846001001,360471000000000
15984,Brooklyn,30846001002,360471000000000
15985,Brooklyn,30846001003,360471000000000
15986,Brooklyn,30846002001,360471000000000
15987,Brooklyn,30846002002,360471000000000
15988,Brooklyn,30846002003,360471000000000
15989,Brooklyn,30848001000,360471000000000
15990,Brooklyn,30848001001,360471000000000
15991,Brooklyn,30848001003,360471000000000
15992,Brooklyn,30848002000,360471000000000
15993,Brooklyn,30848002001,360471000000000
15994,Brooklyn,30848002002,360471000000000
15995,Brooklyn,30848002003,360471000000000
15996,Brooklyn,30850001000,360471000000000
15997,Brooklyn,30850001002,360471000000000
15998,Brooklyn,30850001003,360471000000000
15999,Brooklyn,30850001004,360471000000000
16000,Brooklyn,30850001005,360471000000000
16001,Brooklyn,30850001006,360471000000000
16002,Brooklyn,30850001010,360471000000000
16003,Brooklyn,30854001000,360471000000000
16004,Brooklyn,30854001005,360471000000000
16005,Brooklyn,30854002001,360471000000000
16006,Brooklyn,30854002002,360471000000000
16007,Brooklyn,30854002003,360471000000000
16008,Brooklyn,30854002004,360471000000000
16009,Brooklyn,30854002007,360471000000000
16010,Brooklyn,30854002008,360471000000000
16011,Brooklyn,30856001000,360471000000000
16012,Brooklyn,30856001001,360471000000000
16013,Brooklyn,30856001002,360471000000000
16014,Brooklyn,30856002000,360471000000000
16015,Brooklyn,30856002001,360471000000000
16016,Brooklyn,30856002002,360471000000000
16017,Brooklyn,30856003001,360471000000000
16018,Brooklyn,30856003002,360471000000000
16019,Brooklyn,30856003003,360471000000000
16020,Brooklyn,30858001000,360471000000000
16021,Brooklyn,30858001001,360471000000000
16022,Brooklyn,30858001002,360471000000000
16023,Brooklyn,30858001005,360471000000000
16024,Brooklyn,30858002000,360471000000000
16025,Brooklyn,30858002001,360471000000000
16026,Brooklyn,30858002002,360471000000000
16027,Brooklyn,30858002003,360471000000000
16028,Brooklyn,30860001000,360471000000000
16029,Brooklyn,30860001001,360471000000000
16030,Brooklyn,30860001002,360471000000000
16031,Brooklyn,30860001003,360471000000000
16032,Brooklyn,30860002000,360471000000000
16033,Brooklyn,30860002001,360471000000000
16034,Brooklyn,30860002003,360471000000000
16035,Brooklyn,30860003000,360471000000000
16036,Brooklyn,30860003001,360471000000000
16037,Brooklyn,30860003002,360471000000000
16038,Brooklyn,30860003003,360471000000000
16039,Brooklyn,30862001000,360471000000000
16040,Brooklyn,30862001001,360471000000000
16041,Brooklyn,30862002000,360471000000000
16042,Brooklyn,30862002002,360471000000000
16043,Brooklyn,30862003000,360471000000000
16044,Brooklyn,30862003001,360471000000000
16045,Brooklyn,30862003002,360471000000000
16046,Brooklyn,30864001002,360471000000000
16047,Brooklyn,30864001003,360471000000000
16048,Brooklyn,30864001004,360471000000000
16049,Brooklyn,30864001005,360471000000000
16050,Brooklyn,30864002000,360471000000000
16051,Brooklyn,30864002002,360471000000000
16052,Brooklyn,30864002003,360471000000000
16053,Brooklyn,30864002004,360471000000000
16054,Brooklyn,30864002005,360471000000000
16055,Brooklyn,30864002006,360471000000000
16056,Brooklyn,30866001000,360471000000000
16057,Brooklyn,30866001002,360471000000000
16058,Brooklyn,30866001003,360471000000000
16059,Brooklyn,30866001004,360471000000000
16060,Brooklyn,30866001005,360471000000000
16061,Brooklyn,30866001006,360471000000000
16062,Brooklyn,30866002000,360471000000000
16063,Brooklyn,30866002001,360471000000000
16064,Brooklyn,30866002002,360471000000000
16065,Brooklyn,30866003000,360471000000000
16066,Brooklyn,30866003001,360471000000000
16067,Brooklyn,30866003002,360471000000000
16068,Brooklyn,30868001002,360471000000000
16069,Brooklyn,30868002000,360471000000000
16070,Brooklyn,30868002001,360471000000000
16071,Brooklyn,30868002002,360471000000000
16072,Brooklyn,30868002003,360471000000000
16073,Brooklyn,30868003000,360471000000000
16074,Brooklyn,30868003001,360471000000000
16075,Brooklyn,30868003002,360471000000000
16076,Brooklyn,30868003003,360471000000000
16077,Brooklyn,30870001000,360471000000000
16078,Brooklyn,30870001001,360471000000000
16079,Brooklyn,30870001002,360471000000000
16080,Brooklyn,30870002000,360471000000000
16081,Brooklyn,30870002001,360471000000000
16082,Brooklyn,30870002002,360471000000000
16083,Brooklyn,30870002003,360471000000000
16084,Brooklyn,30870003000,360471000000000
16085,Brooklyn,30870003001,360471000000000
16086,Brooklyn,30870003002,360471000000000
16087,Brooklyn,30870003003,360471000000000
16088,Brooklyn,30872002000,360471000000000
16089,Brooklyn,30872002001,360471000000000
16090,Brooklyn,30872003000,360471000000000
16091,Brooklyn,30872003001,360471000000000
16092,Brooklyn,30872003002,360471000000000
16093,Brooklyn,30872003003,360471000000000
16094,Brooklyn,30874011000,360471000000000
16095,Brooklyn,30874011001,360471000000000
16096,Brooklyn,30874011002,360471000000000
16097,Brooklyn,30874011003,360471000000000
16098,Brooklyn,30874012000,360471000000000
16099,Brooklyn,30874012001,360471000000000
16100,Brooklyn,30876001000,360471000000000
16101,Brooklyn,30876001001,360471000000000
16102,Brooklyn,30876002000,360471000000000
16103,Brooklyn,30876002001,360471000000000
16104,Brooklyn,30876002002,360471000000000
16105,Brooklyn,30878001000,360471000000000
16106,Brooklyn,30878001001,360471000000000
16107,Brooklyn,30878002000,360471000000000
16108,Brooklyn,30878002001,360471000000000
16109,Brooklyn,30878003000,360471000000000
16110,Brooklyn,30878003001,360471000000000
16111,Brooklyn,30878003002,360471000000000
16112,Brooklyn,30880011000,360471000000000
16113,Brooklyn,30880011002,360471000000000
16114,Brooklyn,30880011003,360471000000000
16115,Brooklyn,30880011004,360471000000000
16116,Brooklyn,30880021000,360471000000000
16117,Brooklyn,30880021002,360471000000000
16118,Brooklyn,30880021003,360471000000000
16119,Brooklyn,30880021004,360471000000000
16120,Brooklyn,30880021005,360471000000000
16121,Brooklyn,30882001000,360471000000000
16122,Brooklyn,30882001001,360471000000000
16123,Brooklyn,30882002000,360471000000000
16124,Brooklyn,30882002001,360471000000000
16125,Brooklyn,30882003000,360471000000000
16126,Brooklyn,30882003001,360471000000000
16127,Brooklyn,30882004000,360471000000000
16128,Brooklyn,30882004001,360471000000000
16129,Brooklyn,30882004002,360471000000000
16130,Brooklyn,30884001000,360471000000000
16131,Brooklyn,30884001001,360471000000000
16132,Brooklyn,30884002000,360471000000000
16133,Brooklyn,30884002001,360471000000000
16134,Brooklyn,30884002002,360471000000000
16135,Brooklyn,30884003000,360471000000000
16136,Brooklyn,30884003001,360471000000000
16137,Brooklyn,30884003002,360471000000000
16138,Brooklyn,30886001000,360471000000000
16139,Brooklyn,30886001002,360471000000000
16140,Brooklyn,30886002001,360471000000000
16141,Brooklyn,30886002002,360471000000000
16142,Brooklyn,30886003000,360471000000000
16143,Brooklyn,30886003003,360471000000000
16144,Brooklyn,30886003004,360471000000000
16145,Brooklyn,30886003005,360471000000000
16146,Brooklyn,30886003007,360471000000000
16147,Brooklyn,30888001000,360471000000000
16148,Brooklyn,30888001001,360471000000000
16149,Brooklyn,30888001003,360471000000000
16150,Brooklyn,30888002002,360471000000000
16151,Brooklyn,30888002004,360471000000000
16152,Brooklyn,30888002005,360471000000000
16153,Brooklyn,30888003000,360471000000000
16154,Brooklyn,30888003001,360471000000000
16155,Brooklyn,30888003009,360471000000000
16156,Brooklyn,30888003011,360471000000000
16157,Brooklyn,30888003012,360471000000000
16158,Brooklyn,30888003013,360471000000000
16159,Brooklyn,30890001000,360471000000000
16160,Brooklyn,30890001002,360471000000000
16161,Brooklyn,30890002000,360471000000000
16162,Brooklyn,30890003000,360471000000000
16163,Brooklyn,30890004000,360471000000000
16164,Brooklyn,30890004001,360471000000000
16165,Brooklyn,30890005000,360471000000000
16166,Brooklyn,30890005001,360471000000000
16167,Brooklyn,30890006002,360471000000000
16168,Brooklyn,30892001000,360471000000000
16169,Brooklyn,30892001001,360471000000000
16170,Brooklyn,30892002000,360471000000000
16171,Brooklyn,30892002001,360471000000000
16172,Brooklyn,30892003000,360471000000000
16173,Brooklyn,30892003001,360471000000000
16174,Brooklyn,30892004000,360471000000000
16175,Brooklyn,30892004002,360471000000000
16176,Brooklyn,30892004003,360471000000000
16177,Brooklyn,30892004005,360471000000000
16178,Brooklyn,30894001000,360471000000000
16179,Brooklyn,30894001001,360471000000000
16180,Brooklyn,30894001002,360471000000000
16181,Brooklyn,30894002000,360471000000000
