job_number,field,old_value,new_value,reason,edited_date,editor
321317455,hotel_prop,63,0,,4/28/22,AP
321317455,otherb_init,48,0,,4/28/22,AP
321317455,otherb_prop,63,0,,4/28/22,AP
321318203,classa_init,2,0,,1/29/21,ks
321320593,classa_init,2,0,,2/1/21,SL
321320904,hotel_init,3,0,,8/29/20,TD
321320904,hotel_prop,2,0,,8/29/20,TD
321320904,otherb_init,3,6,,2/3/20,
321320904,otherb_prop,2,0,,8/29/20,TD
321321636,hotel_init,0,0,,7/15/22,SL
321321636,hotel_prop,13,0,,7/15/22,SL
321321636,otherb_init,0,0,,7/15/22,SL
321321636,otherb_prop,13,0,,7/15/22,SL
321321887,classa_prop,,0,change u_prop,8/13/19,
321322216,classa_init,2,0,,7/20/20,SL
321322831,classa_init,,0,,2/1/21,SL
321322831,hotel_init,,0,,8/2/23,VB
321322831,hotel_prop,2,0,,8/2/23,VB
321322831,otherb_init,,0,,8/2/23,VB
321322831,otherb_prop,2,0,,8/2/23,VB
321324777,classa_init,1,0,,7/20/20,SL
321324786,classa_init,1,0,,7/20/20,SL
321324811,classa_init,1,0,,7/21/22,SL
321324811,hotel_init,1,0,,7/21/22,SL
321324811,otherb_init,1,0,,7/21/22,SL
321325589,classa_init,1,0,,7/20/20,SL
321326132,classa_init,1,0,,7/20/20,SL
321326187,classa_init,1,0,,7/20/20,SL
321327337,classa_init,1,0,,7/20/20,SL
321327355,classa_init,1,0,,7/20/20,SL
321327444,classa_init,5,1,,2/3/20,
321327444,hotel_init,5,0,,8/29/20,TD
321327444,hotel_prop,3,0,,8/29/20,TD
321327444,otherb_init,5,4,,2/3/20,
321327444,otherb_prop,3,0,,8/29/20,TD
321353566,classa_init,1,0,,7/20/20,SL
321354663,classa_init,1,0,,7/20/20,SL
321357768,classa_init,1,0,,7/27/20,SL
321357777,classa_init,2,0,,7/27/20,SL
321357795,classa_init,1,0,,7/27/20,SL
321358696,classa_init,2,0,,7/20/20,SL
321358703,classa_init,2,0,,7/27/20,SL
321359141,classa_init,1,0,,7/20/20,SL
321359908,classa_init,6,1,,2/3/20,
321359908,hotel_init,6,0,,8/29/20,TD
321359908,hotel_prop,4,0,,8/29/20,TD
321359908,otherb_init,6,5,,2/3/20,
321359908,otherb_prop,4,0,,8/29/20,TD
321360068,classa_init,1,0,,7/20/20,SL
321360077,classa_init,1,0,,7/20/20,SL
321360291,classa_init,1,0,,1/29/21,ks
321360308,classa_init,1,0,,1/29/21,ks
321360317,classa_init,1,0,,1/29/21,ks
321362280,classa_init,1,0,,7/20/20,SL
321362805,classa_init,1,0,,7/20/20,SL
321362823,classa_init,1,0,,7/20/20,SL
321363396,hotel_init,1,0,,8/29/20,KS
321363396,otherb_init,1,0,,8/29/20,KS
321364545,classa_init,2,0,,7/27/20,SL
321367025,hotel_init,10,0,,8/28/20,BS
321367025,hotel_prop,1,0,,8/28/20,BS
321367025,otherb_init,10,0,,8/28/20,BS
321367025,otherb_prop,1,0,,8/28/20,BS
321367917,classa_init,1,0,,1/29/21,ks
321368015,classa_init,1,0,,7/27/20,SL
321368195,classa_init,1,0,,7/20/20,SL
321368239,classa_init,1,0,,1/29/21,ks
321369050,classa_init,1,0,,7/27/20,SL
321369103,classa_init,3,0,,7/20/20,SL
321369112,classa_init,2,0,,7/20/20,SL
321369121,classa_init,2,0,,7/20/20,SL
321369167,hotel_init,2,0,,8/29/20,SL
321369167,hotel_prop,8,0,,8/29/20,SL
321369167,otherb_init,2,0,,8/29/20,SL
321369167,otherb_prop,8,0,,8/29/20,SL
321372732,classa_init,1,0,,7/20/20,SL
321373189,classa_init,,1,change u_init,8/13/19,
321374767,classa_init,1,0,,7/20/20,SL
321374785,classa_init,1,0,,1/29/21,ks
321376435,classa_init,1,0,,7/20/20,SL
321377924,classa_init,,0,change u_init,8/13/19,
321377924,hotel_init,,0,,8/25/21,TD
321377924,hotel_prop,34,0,,8/25/21,TD
321377924,otherb_init,,0,,8/25/21,TD
321377924,otherb_prop,34,0,,8/25/21,TD
321378228,classa_init,1,0,,7/20/20,SL
321378371,hotel_init,2,0,,4/25/23,WS
321378371,hotel_prop,2,0,,4/25/23,WS
321378371,otherb_init,2,0,,4/25/23,WS
321378371,otherb_prop,2,0,,4/25/23,WS
321382543,classa_init,1,0,,7/20/20,SL
321382712,classa_init,1,0,,2/1/21,SL
321382749,classa_init,1,0,,7/27/20,SL
321382776,classa_init,1,0,,7/20/20,SL
321383025,hotel_init,2,0,,2/1/21,TD
321383025,hotel_prop,47,0,,2/1/21,TD
321383025,otherb_init,2,0,,2/1/21,TD
321383025,otherb_prop,47,0,,2/1/21,TD
321383034,classa_init,296,0,,4/20/22,SL
321383034,classa_prop,275,0,,4/20/22,SL
321383034,hotel_init,296,0,,4/20/22,SL
321383034,hotel_prop,275,0,,4/20/22,SL
321383034,otherb_init,296,296,,4/20/22,SL
321383034,otherb_prop,275,274,,4/20/22,SL
321383123,classa_init,,0,change u_init,8/13/19,
321383249,classa_init,,0,change u_init,8/13/19,
321383472,classa_init,,1,change u_init,8/13/19,
321383953,classa_prop,120,0,,1/28/20,
321383953,hotel_prop,120,120,,1/28/20,
321383953,otherb_prop,120,0,,8/29/20,AP
321384300,classa_prop,37,0,,1/28/20,
321384300,hotel_prop,37,37,,1/28/20,
321384300,otherb_prop,37,0,,8/29/20,AP
321384391,latitude,,40.61893,,1/30/20,
321384391,longitude,,-73.90314,,1/30/20,
321384783,classa_init,,0,change u_init,8/13/19,
321385684,hotel_init,1,0,,2/1/21,TD
321385684,hotel_prop,7,0,,2/1/21,TD
321385684,otherb_init,1,0,,2/1/21,TD
321385684,otherb_prop,7,0,,2/1/21,TD
321385899,classa_init,13,0,,8/28/20,KS
321385899,hotel_init,13,0,,8/28/20,KS
321385899,hotel_prop,7,0,,8/28/20,KS
321385899,otherb_init,13,13,,8/28/20,KS
321385899,otherb_prop,7,0,,8/28/20,KS
321386237,classa_prop,147,0,,1/28/20,
321386237,hotel_prop,147,147,,1/28/20,
321386237,otherb_prop,147,0,,8/29/20,AP
321386488,classa_init,7,2,,2/3/20,
321386488,hotel_init,7,0,,8/29/20,TD
321386488,hotel_prop,4,0,,8/29/20,TD
321386488,otherb_init,7,5,,2/3/20,
321386488,otherb_prop,4,0,,8/29/20,TD
321386889,hotel_init,0,0,,4/26/23,SL
321386889,hotel_prop,48,0,,4/26/23,SL
321386889,otherb_init,0,0,,4/26/23,SL
321386889,otherb_prop,48,0,,4/26/23,SL
321387101,classa_init,,0,,12/1/19,
321387101,hotel_init,,0,,8/25/21,JS
321387101,hotel_prop,10,0,,8/25/21,JS
321387101,otherb_init,,0,,8/25/21,JS
321387101,otherb_prop,10,0,,8/25/21,JS
321387209,latitude,,40.71279,,1/30/20,
321387209,longitude,,-73.957361,,1/30/20,
321387254,classa_init,6,1,,2/3/20,
321387254,hotel_init,6,0,,8/29/20,TD
321387254,hotel_prop,4,0,,8/29/20,TD
321387254,otherb_init,6,5,,2/3/20,
321387254,otherb_prop,4,0,,8/29/20,TD
321387389,classa_prop,,0,change u_prop,8/13/19,
321387726,classa_init,1,3,,4/26/23,SL
321387726,hotel_init,1,0,,4/26/23,SL
321387726,hotel_prop,1,0,,4/26/23,SL
321387726,otherb_init,1,0,,4/26/23,SL
321387726,otherb_prop,1,0,,4/26/23,SL
321388306,classa_init,1,0,,7/20/20,SL
321388333,classa_init,1,0,,7/27/20,SL
321388379,classa_init,1,0,,7/20/20,SL
321388976,classa_init,1,0,,7/20/20,SL
321389145,classa_init,1,0,,7/20/20,SL
321389617,latitude,40.59825,40.59806,,7/22/20,AP
321389617,longitude,-73.9989,-73.9989,,7/22/20,AP
321389840,classa_init,1,0,,7/27/20,SL
321391490,classa_init,3,0,Garage,8/27/20,SL
321391490,classa_prop,0,0,Garage,8/27/20,SL
321391640,classa_init,1,0,,7/20/20,SL
321393005,classa_init,11,0,,1/27/21,KS
321393005,hotel_init,11,0,,1/27/21,KS
321393005,hotel_prop,4,0,,1/27/21,KS
321393005,otherb_init,11,11,,1/27/21,KS
321393005,otherb_prop,4,0,,1/27/21,KS
321393014,hotel_init,11,0,,8/24/20,TD
321393014,hotel_prop,4,0,,8/24/20,TD
321393014,otherb_init,11,0,,8/24/20,TD
321393014,otherb_prop,4,0,,8/24/20,TD
321393256,classa_init,1,0,,7/20/20,SL
321393470,classa_init,2,0,"change occ_init, change occ_prop, change u_init, change u_prop",2/14/20,
321393470,classa_prop,,0,"change occ_init, change occ_prop, change u_init, change u_prop",8/13/19,
321396770,classa_prop,,0,change u_prop,8/13/19,
321397083,hotel_init,2,0,,8/29/20,TD
321397083,hotel_prop,2,0,,8/29/20,TD
321397083,otherb_init,2,0,,8/29/20,TD
321397083,otherb_prop,2,0,,8/29/20,TD
321398590,classa_init,,0,change u_init,8/13/19,
321400337,hotel_init,1,0,,8/29/20,KS
321400337,otherb_init,1,0,,8/29/20,KS
321400612,classa_init,8,1,,8/28/20,KS
321400612,hotel_init,8,0,,8/28/20,KS
321400612,hotel_prop,2,0,,8/28/20,KS
321400612,otherb_init,8,7,,8/28/20,KS
321400612,otherb_prop,2,0,,8/28/20,KS
321401988,classa_init,1,0,,7/27/20,SL
321402077,classa_init,1,0,,7/27/20,SL
321402790,classa_init,1,0,,7/27/20,SL
321402816,classa_init,2,0,,7/20/20,SL
321403272,classa_init,,0,change u_init,8/13/19,
321403272,hotel_init,,0,,8/25/21,JS
321403272,hotel_prop,8,0,,8/25/21,JS
321403272,otherb_init,,0,,8/25/21,JS
321403272,otherb_prop,8,0,,8/25/21,JS
321405029,hotel_init,1,0,,7/21/22,SL
321405029,otherb_init,1,0,,7/21/22,SL
321405190,classa_init,2,0,,7/20/20,SL
321405546,classa_init,4,0,,1/29/21,TD
321405555,classa_init,2,0,,1/29/21,ks
321407713,classa_init,1,0,,2/1/21,KS
321407713,classa_prop,1,0,,2/1/21,KS
321407722,classa_init,1,0,,7/20/20,SL
321407937,classa_init,1,0,,7/20/20,SL
321407964,classa_init,1,0,,7/20/20,SL
321409828,classa_init,1,0,,7/20/20,SL
321410905,hotel_init,2,0,,8/29/20,TD
321410905,hotel_prop,4,0,,8/29/20,TD
321410905,otherb_init,2,4,,2/3/20,
321410905,otherb_prop,4,0,,8/29/20,TD
321411879,classa_init,1,0,,7/27/20,SL
321412798,classa_init,1,0,,7/20/20,SL
321412805,classa_init,1,0,,7/20/20,SL
321413323,classa_init,1,0,,7/20/20,SL
321413412,classa_prop,100,0,,1/28/20,
321413412,hotel_prop,100,100,,1/28/20,
321413412,otherb_prop,100,0,,8/29/20,AP
321413467,classa_init,1,0,,7/20/20,SL
321413957,classa_prop,91,0,,1/28/20,
321413957,hotel_prop,91,91,,1/28/20,
321413957,otherb_prop,91,0,,8/29/20,AP
321415214,classa_init,2,0,,7/20/20,SL
321415214,classa_prop,2,0,,7/20/20,SL
321415893,classa_init,1,0,,7/20/20,SL
321417132,classa_init,2,0,,7/21/20,KS
321417766,classa_init,1,0,,1/29/21,ks
321421680,classa_init,8,4,,8/10/23,VB
321421680,classa_prop,7,0,,8/10/23,VB
321421680,hotel_init,8,4,,8/10/23,VB
321421680,hotel_prop,7,7,,8/10/23,VB
321421680,otherb_init,8,0,,8/10/23,VB
321421680,otherb_prop,7,0,,8/10/23,VB
321421920,classa_init,9,2,,2/3/20,
321421920,hotel_init,9,0,,8/29/20,SL
321421920,hotel_prop,7,0,,8/29/20,SL
321421920,otherb_init,9,7,,2/3/20,
321421920,otherb_prop,7,0,,8/29/20,SL
321425392,classa_init,2,0,,7/20/20,SL
321425392,latitude,,40.624145,,1/30/20,
321425392,longitude,,-73.950896,,1/30/20,
321427817,classa_init,19,0,,7/31/20,KS
321427817,classa_prop,1,0,,7/31/20,KS
321427817,hotel_init,19,0,,8/29/20,KS
321427817,hotel_prop,1,0,,8/29/20,KS
321427817,otherb_init,19,0,,7/31/20,KS
321427817,otherb_prop,1,19,,7/31/20,KS
321429566,classa_init,1,0,,8/24/22,SL
321430162,classa_init,1,0,,7/20/20,SL
321431018,hotel_init,8,0,,8/24/20,TD
321431018,hotel_prop,1,0,,8/24/20,TD
321431018,otherb_init,8,0,,8/24/20,TD
321431018,otherb_prop,1,0,,8/24/20,TD
321431438,classa_init,1,0,,7/20/20,SL
321431517,classa_init,1,0,,7/20/20,SL
321433935,classa_init,1,0,,7/27/20,SL
321433953,classa_init,1,0,,7/21/20,KS
321434499,classa_init,1,0,,7/21/20,KS
321434541,classa_init,1,0,,7/20/20,SL
321435158,classa_init,1,0,,7/27/20,SL
321435345,classa_init,1,0,,7/20/20,SL
321435719,classa_prop,30,0,,1/28/20,
321435719,hotel_prop,30,0,,8/29/20,AP
321435719,otherb_prop,30,30,,1/28/20,
321436335,classa_init,2,0,,7/21/20,KS
321436503,classa_init,1,0,,7/20/20,SL
321438958,classa_init,2,0,,7/20/20,SL
321438967,classa_init,2,0,,7/20/20,SL
321439449,classa_prop,120,0,,1/28/20,
321439449,hotel_prop,120,120,,1/28/20,
321439449,otherb_prop,120,0,,8/29/20,AP
321441953,classa_init,1,0,,1/29/21,ks
321441962,classa_init,1,0,,1/29/21,ks
321441971,hotel_init,2,0,,4/24/23,WS
321441971,otherb_init,2,0,,4/24/23,WS
321444157,classa_init,9,2,,1/31/20,
321444157,hotel_init,9,0,,8/29/20,TD
321444157,hotel_prop,4,0,,8/29/20,TD
321444157,otherb_init,9,7,,1/31/20,
321444157,otherb_prop,4,0,,8/29/20,TD
321445646,hotel_init,10,0,,8/28/20,BS
321445646,hotel_prop,1,0,,8/28/20,BS
321445646,otherb_init,10,10,,8/28/20,BS
321445646,otherb_prop,1,0,,8/28/20,BS
321446574,hotel_init,1,0,,4/25/23,WS
321446574,hotel_prop,1,0,,4/25/23,WS
321446574,otherb_init,1,0,,4/25/23,WS
321446574,otherb_prop,1,0,,4/25/23,WS
321447635,classa_init,1,0,,1/29/21,ks
321447644,classa_init,1,0,,7/21/20,KS
321448000,hotel_init,1,0,,7/21/22,SL
321448000,otherb_init,1,0,,7/21/22,SL
321448803,classa_init,1,0,,7/20/20,SL
321450906,hotel_init,2,0,,8/29/20,TD
321450906,hotel_prop,3,0,,8/29/20,TD
321450906,otherb_init,2,0,,8/29/20,TD
321450906,otherb_prop,3,0,,8/29/20,TD
321451610,classa_init,2,0,Shed demolition - zero out units init,1/30/20,
321453903,classa_init,1,0,,1/29/21,ks
321455000,hotel_init,2,0,,7/21/22,SL
321455000,otherb_init,2,0,,7/21/22,SL
321455082,classa_init,81,0,,2/3/20,
321455082,classa_prop,81,0,,2/3/20,
321455082,hotel_init,81,52,,2/3/20,
321455082,hotel_prop,81,54,,2/3/20,
321455082,otherb_init,81,0,,8/29/20,TD
321455082,otherb_prop,81,0,,8/29/20,TD
321455126,classa_init,11,3,,8/24/20,TD
321455126,hotel_init,11,0,,8/24/20,TD
321455126,hotel_prop,4,0,,8/24/20,TD
321455126,otherb_init,11,7,,8/24/20,TD
321455126,otherb_prop,4,0,,8/24/20,TD
321455322,classa_init,1,0,,7/20/20,SL
321458579,hotel_init,1,0,,8/29/20,KS
321458579,otherb_init,1,0,,8/29/20,KS
321460183,classa_init,1,0,,7/20/20,SL
321460192,classa_init,1,0,,7/20/20,SL
321461734,classa_init,15,1,,1/31/20,
321461734,classa_prop,5,4,,1/31/20,
321461734,hotel_init,15,0,,8/29/20,SL
321461734,hotel_prop,5,0,,8/29/20,SL
321461734,otherb_init,15,14,,1/31/20,
321461734,otherb_prop,5,0,,8/29/20,SL
321461949,classa_init,1,0,,7/20/20,SL
321461976,classa_init,8,3,,7/29/20,SL
321461976,hotel_init,8,0,,8/29/20,SL
321461976,hotel_prop,8,0,,8/29/20,SL
321461976,otherb_init,8,5,,7/29/20,SL
321461976,otherb_prop,8,0,,7/29/20,SL
321465598,classa_init,1,0,,7/20/20,SL
321465810,hotel_init,4,0,,2/1/21,TD
321465810,hotel_prop,11,0,,2/1/21,TD
321465810,otherb_init,4,0,,2/1/21,TD
321465810,otherb_prop,11,0,,2/1/21,TD
321466846,classa_prop,1,0,,7/21/20,SL
321472072,classa_prop,,0,change u_prop,8/13/19,
321474524,classa_init,,0,change u_init,8/13/19,
321476880,classa_init,4,0,,1/29/21,TD
321477406,classa_init,1,0,,7/20/20,SL
321477442,classa_init,1,0,,7/20/20,SL
321477497,classa_init,1,0,,7/20/20,SL
321478502,classa_init,1,0,,1/29/21,ks
321478511,classa_init,1,0,,1/29/21,ks
321479002,classa_init,7,0,,1/31/20,
321479002,hotel_init,7,0,,8/29/20,KS
321479002,hotel_prop,1,0,,8/29/20,KS
321479002,otherb_init,7,7,,1/31/20,
321479002,otherb_prop,1,0,,8/29/20,KS
321479388,classa_init,1,0,,2/1/21,SL
321479967,hotel_init,1,0,,4/25/23,WS
321479967,otherb_init,1,0,,4/25/23,WS
321480893,classa_init,1,0,,7/27/20,SL
321481188,hotel_init,40,0,,8/29/20,AP
321481188,hotel_prop,40,0,,8/29/20,AP
321481188,otherb_init,40,0,,8/29/20,AP
321481188,otherb_prop,40,0,,8/29/20,AP
321482230,classa_init,1,0,,7/20/20,SL
321482230,classa_prop,0,,,8/29/20,KS
321482258,hotel_init,1,0,,8/29/20,KS
321482258,otherb_init,1,0,,8/29/20,KS
321482338,classa_init,1,0,,7/27/20,SL
321482418,classa_init,,0,"nursing home 281 beds, assumed 2 per room",8/27/20,SL
321482418,classa_prop,,0,"nursing home 281 beds, assumed 2 per room",8/27/20,SL
321482418,hotel_init,,0,"nursing home 281 beds, assumed 2 per room",8/27/20,SL
321482418,hotel_prop,,0,"nursing home 281 beds, assumed 2 per room",8/27/20,SL
321482418,otherb_init,,0,"nursing home 281 beds, assumed 2 per room",8/27/20,SL
321482418,otherb_prop,,141,"nursing home 281 beds, assumed 2 per room",8/27/20,SL
321484112,classa_init,1,0,,7/20/20,SL
321485727,classa_init,2,0,,7/20/20,SL
321485736,classa_init,2,0,,7/20/20,SL
321485790,classa_init,2,0,,7/20/20,SL
321486897,classa_init,1,0,,7/27/20,SL
321487379,classa_prop,,0,change u_prop,8/13/19,
321489037,classa_init,2,0,,7/27/20,SL
321489545,classa_init,1,0,Shed demolition - zero out units init,1/30/20,
321490098,classa_init,,0,change u_init,8/13/19,
321491168,classa_init,1,0,,7/20/20,SL
321493932,classa_init,1,0,,7/20/20,SL
321493941,classa_init,1,0,,7/20/20,SL
321495869,hotel_init,2,0,,4/25/23,WS
321495869,hotel_prop,1,0,,4/25/23,WS
321495869,otherb_init,2,0,,4/25/23,WS
321495869,otherb_prop,1,0,,4/25/23,WS
321497457,classa_init,,0,change u_init,8/13/19,
321497769,classa_init,2,0,,7/20/20,SL
321498090,hotel_init,1,0,,8/29/20,KS
321498090,otherb_init,1,0,,8/29/20,KS
321498107,classa_init,1,0,,7/20/20,SL
321498107,classa_prop,0,,,8/29/20,KS
321498161,classa_init,1,0,,7/20/20,SL
321498232,classa_init,1,0,,7/27/20,SL
321500871,classa_init,2,0,,7/20/20,SL
321503066,classa_init,1,0,,7/27/20,SL
321505554,classa_init,8,1,,8/28/20,KS
321505554,hotel_init,8,0,,8/28/20,KS
321505554,hotel_prop,2,0,,8/28/20,KS
321505554,otherb_init,8,7,,8/28/20,KS
321505554,otherb_prop,2,0,,8/28/20,KS
321505634,hotel_init,1,0,,7/21/22,SL
321505634,otherb_init,1,0,,7/21/22,SL
321508481,classa_init,1,0,,7/20/20,SL
321509006,classa_init,2,0,,7/20/20,SL
321509499,classa_init,7,1,,2/3/20,
321509499,hotel_init,7,0,,8/29/20,TD
321509499,hotel_prop,4,0,,8/29/20,TD
321509499,otherb_init,7,6,,2/3/20,
321509499,otherb_prop,4,0,,8/29/20,TD
321509907,classa_init,1,0,,7/20/20,SL
321509952,classa_init,1,0,,7/20/20,SL
321512902,classa_init,1,0,,7/20/20,SL
321513162,hotel_init,4,0,,8/29/20,SL
321513162,hotel_prop,7,0,,8/29/20,SL
321513162,otherb_init,4,0,,8/29/20,SL
321513162,otherb_prop,7,0,,8/29/20,SL
321513260,classa_init,1,0,,7/20/20,SL
321514795,hotel_init,31,0,,8/29/20,TD
321514795,hotel_prop,29,0,,8/29/20,TD
321514795,otherb_init,31,0,,8/29/20,TD
321514795,otherb_prop,29,0,,8/29/20,TD
321514982,classa_prop,1,0,,7/21/20,SL
321515419,classa_init,7,1,,1/31/20,
321515419,hotel_init,7,0,,8/29/20,TD
321515419,hotel_prop,2,0,,8/29/20,TD
321515419,otherb_init,7,6,,1/31/20,
321515419,otherb_prop,2,0,,8/29/20,TD
321515446,classa_init,1,0,,7/20/20,SL
321515464,classa_init,1,0,,7/20/20,SL
321515482,classa_init,1,0,,7/20/20,SL
321515491,classa_init,1,0,,7/27/20,SL
321516454,classa_init,2,0,,7/20/20,SL
321516622,hotel_init,1,0,,7/21/22,SL
321516622,otherb_init,1,0,,7/21/22,SL
321517818,classa_init,8,1,,1/31/20,
321517818,hotel_init,8,0,,8/29/20,KS
321517818,hotel_prop,1,0,,8/29/20,KS
321517818,otherb_init,8,7,,1/31/20,
321517818,otherb_prop,1,0,,8/29/20,KS
321518023,classa_init,1,0,,7/27/20,SL
321518924,hotel_init,4,0,,8/29/20,TD
321518924,hotel_prop,2,0,,8/29/20,TD
321518924,otherb_init,4,0,,8/29/20,TD
321518924,otherb_prop,2,0,,8/29/20,TD
321519406,classa_init,,0,change u_init,8/13/19,
321519406,hotel_init,,0,,8/25/21,TD
321519406,hotel_prop,32,0,,8/25/21,TD
321519406,otherb_init,,0,,8/25/21,TD
321519406,otherb_prop,32,0,,8/25/21,TD
321519763,classa_init,1,0,,7/20/20,SL
321519790,classa_init,1,0,,7/20/20,SL
321519950,classa_init,1,0,,7/20/20,SL
321519987,classa_init,1,0,,7/20/20,SL
321520270,classa_init,1,0,,7/20/20,SL
321520528,classa_init,1,0,,7/27/20,SL
321522152,classa_init,1,0,,7/27/20,SL
321522633,classa_prop,1,0,,7/21/20,SL
321524944,classa_init,2,0,,4/25/23,VB
321524944,hotel_init,2,0,,4/25/23,VB
321524944,otherb_init,2,0,,4/25/23,VB
321524953,classa_init,1,0,,7/27/20,SL
321525015,classa_init,1,0,,7/20/20,SL
321525435,classa_init,2,0,,1/29/21,ks
321526158,classa_init,0,,,8/29/20,KS
321526158,classa_prop,0,,,8/29/20,KS
321526620,classa_init,1,0,,7/21/20,KS
321526639,hotel_init,1,0,,7/21/22,SL
321526639,otherb_init,1,0,,7/21/22,SL
321526657,classa_init,3,0,,7/21/20,KS
321526773,hotel_init,1,0,,2/1/21,TD
321526773,hotel_prop,10,0,,2/1/21,TD
321526773,otherb_init,1,0,,2/1/21,TD
321526773,otherb_prop,10,0,,2/1/21,TD
321528352,classa_init,1,0,,7/20/20,SL
321528361,classa_init,1,0,,7/20/20,SL
321528600,hotel_init,2,0,,7/21/22,SL
321528600,otherb_init,2,0,,7/21/22,SL
321531525,classa_prop,,0,change u_prop,8/13/19,
321532409,hotel_init,1,0,,4/25/23,WS
321532409,otherb_init,1,0,,4/25/23,WS
321532445,classa_init,,0,,2/5/24,VB
321532445,hotel_init,,0,,2/5/24,VB
321532445,hotel_prop,2,0,,2/5/24,VB
321532445,otherb_init,,0,,2/5/24,VB
321532445,otherb_prop,2,0,,2/5/24,VB
321533373,classa_init,,0,change u_init,8/13/19,
321534684,classa_prop,1,0,,7/21/20,KS
321535148,classa_init,1,0,,7/27/20,SL
321535166,classa_init,1,0,,7/27/20,SL
321535193,classa_init,1,0,,7/20/20,SL
321539368,classa_init,1,0,,7/27/20,SL
321542675,classa_init,1,0,,7/21/22,SL
321542675,classa_prop,2,0,,7/21/20,KS
321542675,hotel_init,1,0,,7/21/22,SL
321542675,otherb_init,1,0,,7/21/22,SL
321543200,classa_init,2,0,,7/27/20,SL
321546047,classa_init,1,0,,7/20/20,SL
321546555,classa_prop,67,0,,1/28/20,
321546555,hotel_prop,67,67,,1/28/20,
321546555,otherb_prop,67,0,,8/29/20,AP
321547117,classa_init,1,0,,7/27/20,SL
321547199,classa_init,1,0,,7/27/20,SL
321547652,classa_init,1,0,,7/20/20,SL
321551290,classa_init,1,0,,7/20/20,SL
321551584,classa_init,96,0,,4/28/22,AP
321551584,classa_prop,96,0,,4/28/22,AP
321551584,hotel_init,96,96,,4/28/22,AP
321551584,hotel_prop,96,96,,4/28/22,AP
321551584,otherb_init,96,0,,4/28/22,AP
321551584,otherb_prop,96,0,,4/28/22,AP
321551913,classa_init,4,0,,2/3/20,
321551913,hotel_init,4,0,,8/29/20,TD
321551913,hotel_prop,2,0,,8/29/20,TD
321551913,otherb_init,4,8,,2/3/20,
321551913,otherb_prop,2,0,,8/29/20,TD
321552716,classa_init,1,0,,7/20/20,SL
321555063,classa_init,10,1,,1/31/20,
321555063,classa_prop,5,3,,1/31/20,
321555063,hotel_init,10,0,,8/29/20,TD
321555063,hotel_prop,5,0,,8/29/20,TD
321555063,otherb_init,10,9,,1/31/20,
321555063,otherb_prop,5,2,,1/31/20,
321556758,hotel_init,2,0,,4/25/23,WS
321556758,hotel_prop,2,0,,4/25/23,WS
321556758,otherb_init,2,0,,4/25/23,WS
321556758,otherb_prop,2,0,,4/25/23,WS
321559318,classa_init,2,0,,7/20/20,SL
321561252,classa_init,1,0,,7/27/20,SL
321561369,classa_init,1,0,,7/27/20,SL
321562126,classa_init,1,0,,7/20/20,SL
321562144,classa_init,1,0,,7/20/20,SL
321562153,classa_init,1,0,,7/27/20,SL
321562439,classa_init,1,0,,7/27/20,SL
321562448,classa_init,2,0,,7/27/20,SL
321562457,classa_init,1,0,,7/27/20,SL
321562652,classa_init,1,0,,7/20/20,SL
321563134,hotel_init,6,0,,8/29/20,SL
321563134,hotel_prop,7,0,,8/29/20,SL
321563134,otherb_init,6,3,,7/29/20,SL
321563134,otherb_prop,7,0,,7/29/20,SL
321563786,hotel_init,1,0,,7/15/22,SL
321563786,hotel_prop,6,0,,7/15/22,SL
321563786,otherb_init,1,0,,7/15/22,SL
321563786,otherb_prop,6,0,,7/15/22,SL
321564491,classa_init,1,0,,7/21/22,SL
321564491,hotel_init,1,0,,7/21/22,SL
321564491,otherb_init,1,0,,7/21/22,SL
321564507,classa_init,2,0,,7/20/20,SL
321564561,hotel_init,2,0,,8/29/20,TD
321564561,hotel_prop,2,0,,8/29/20,TD
321564561,otherb_init,2,0,,8/29/20,TD
321564561,otherb_prop,2,0,,8/29/20,TD
321565016,hotel_init,1,0,,2/1/21,TD
321565016,hotel_prop,24,0,,2/1/21,TD
321565016,otherb_init,1,0,,2/1/21,TD
321565016,otherb_prop,24,0,,2/1/21,TD
321565347,classa_init,1,0,,7/20/20,SL
321565481,classa_init,1,0,,7/20/20,SL
321565864,classa_init,9,1,,8/28/20,AP
321565864,hotel_init,9,0,,8/28/20,AP
321565864,hotel_prop,1,0,,8/28/20,AP
321565864,otherb_init,9,8,,8/28/20,AP
321565864,otherb_prop,1,0,,8/28/20,AP
321565953,classa_init,1,0,,7/20/20,SL
321566480,classa_init,1,0,,7/21/20,KS
321566658,classa_init,1,0,,7/20/20,SL
321566667,classa_init,1,0,,7/20/20,SL
321567997,latitude,40.72713,40.72718,,7/22/20,AP
321567997,longitude,-73.961709,-73.9612,,7/22/20,AP
321569655,classa_prop,5,0,,8/3/22,VB
321569655,hotel_prop,5,0,,8/3/22,VB
321569655,otherb_prop,5,5,,8/3/22,VB
321571296,classa_init,1,0,,7/27/20,SL
321571303,hotel_init,1,0,,7/21/22,SL
321571303,otherb_init,1,0,,7/21/22,SL
321571321,classa_init,1,0,,7/20/20,SL
321571884,classa_init,7,1,,1/31/20,
321571884,hotel_init,7,0,,8/29/20,KS
321571884,hotel_prop,1,0,,8/29/20,KS
321571884,otherb_init,7,5,,1/31/20,
